,ID_F,ID_H_x,assay_chembl_id,value_F,type_H,value_H
540749,CHEMBL4282540,CHEMBL4280149,CHEMBL4260992,12.69,IC50,11.49
540754,CHEMBL4282540,CHEMBL4280149,CHEMBL4260993,8.405,IC50,8.382
540759,CHEMBL4282540,CHEMBL4280149,CHEMBL4260995,7.668,IC50,5.905
540764,CHEMBL4282540,CHEMBL4280149,CHEMBL4260994,8.875,IC50,7.119
540769,CHEMBL4282540,CHEMBL4280149,CHEMBL4260996,10.96,IC50,7.973
540774,CHEMBL4282540,CHEMBL4280149,CHEMBL4260997,19.29,IC50,19.2
540779,CHEMBL4282540,CHEMBL4280149,CHEMBL4260998,7.568,IC50,6.173
540781,CHEMBL86310,CHEMBL86141,CHEMBL767349,3.2,IC50,6.0
540782,CHEMBL4443596,CHEMBL1192435,CHEMBL4401328,8.13,IC50,882.3
540789,CHEMBL3689516,CHEMBL3689523,CHEMBL3705640,5.1,IC50,87.0
540796,CHEMBL3689516,CHEMBL3689523,CHEMBL3705640,12.0,IC50,87.0
540799,CHEMBL3685429,CHEMBL3685422,CHEMBL3705215,829.0,IC50,1810.0
540832,CHEMBL3666603,CHEMBL3666602,CHEMBL3705868,40.0,IC50,20.0
540882,CHEMBL3666671,CHEMBL3661756,CHEMBL3705868,130.0,IC50,105.0
540932,CHEMBL3666682,CHEMBL3666675,CHEMBL3705868,180.0,IC50,240.0
540952,CHEMBL3675634,CHEMBL3675627,CHEMBL3705186,14.0,IC50,8.0
540954,CHEMBL3675634,CHEMBL3675627,CHEMBL4431128,14.1,IC50,8.15
540956,CHEMBL3675634,CHEMBL3675627,CHEMBL4431129,14740.0,IC50,3122.0
540959,CHEMBL473185,CHEMBL475245,CHEMBL968751,7.0,IC50,14.0
540962,CHEMBL473185,CHEMBL475245,CHEMBL968750,0.2,IC50,0.4
540979,CHEMBL3667068,CHEMBL3662344,CHEMBL3705858,99.0,IC50,160.0
541002,CHEMBL3667069,CHEMBL3662344,CHEMBL3705858,172.0,IC50,160.0
541016,CHEMBL499483,CHEMBL172659,CHEMBL974332,2.1,IC50,2.2
541020,CHEMBL475579,CHEMBL474242,CHEMBL975244,249.0,IC50,317.0
541024,CHEMBL475579,CHEMBL474242,CHEMBL975243,9.47,IC50,0.12
541025,CHEMBL475630,CHEMBL494025,CHEMBL972458,0.29,IC50,0.3
541026,CHEMBL329201,CHEMBL92623,CHEMBL819551,63.0,IC50,71.0
541034,CHEMBL3685669,CHEMBL3685679,CHEMBL3734121,0.2,IC50,0.3
541040,CHEMBL3685669,CHEMBL3685679,CHEMBL3734122,11.6,IC50,12.6
541044,CHEMBL3685669,CHEMBL3685679,CHEMBL3734125,13.9,IC50,7.6
541061,CHEMBL3685669,CHEMBL3685679,CHEMBL3705203,200.0,IC50,300.0
541065,CHEMBL446879,CHEMBL474057,CHEMBL1020505,262.0,IC50,56.0
541068,CHEMBL446879,CHEMBL474057,CHEMBL1020506,1949.0,IC50,100000.0
541073,CHEMBL464271,CHEMBL518110,CHEMBL963081,18.3,IC50,5.2
541078,CHEMBL464271,CHEMBL518110,CHEMBL963082,1.9,IC50,34.0
541080,CHEMBL464909,CHEMBL465244,CHEMBL1013732,6.0,IC50,7.0
541082,CHEMBL464909,CHEMBL465244,CHEMBL1013733,7.3,IC50,24.0
541094,CHEMBL3924754,CHEMBL3927063,CHEMBL3889137,72.0,IC50,81.0
541107,CHEMBL4096594,CHEMBL4089394,CHEMBL4029615,15.0,IC50,29.0
541117,CHEMBL3913470,CHEMBL3976772,CHEMBL3882754,10.0,IC50,10.0
541129,CHEMBL3974815,CHEMBL3976772,CHEMBL3882754,10.0,IC50,10.0
541148,CHEMBL3913498,CHEMBL3586494,CHEMBL3887430,1000.0,IC50,1000.0
541157,CHEMBL3913507,CHEMBL3099720,CHEMBL3888461,85.0,IC50,49.0
541161,CHEMBL3913507,CHEMBL3099720,CHEMBL3888462,48.3,IC50,25.9
541168,CHEMBL447101,CHEMBL482219,CHEMBL1022782,1.92,IC50,2.74
541184,CHEMBL3913635,CHEMBL3986808,CHEMBL3889082,19.0,IC50,37.0
541208,CHEMBL3913635,CHEMBL3986808,CHEMBL3889083,45.0,IC50,63.0
541295,CHEMBL4097056,CHEMBL4066122,CHEMBL4055435,81.0,IC50,100.0
541304,CHEMBL465915,CHEMBL464074,CHEMBL963081,13.8,IC50,16.7
541306,CHEMBL4127751,CHEMBL4129077,CHEMBL4124027,551.0,IC50,1224.0
541309,CHEMBL4130205,CHEMBL4129077,CHEMBL4124027,58.0,IC50,1224.0
541314,CHEMBL3903010,CHEMBL3952685,CHEMBL3889266,0.39,IC50,0.53
541323,CHEMBL4110401,CHEMBL4109910,CHEMBL3888209,170.0,IC50,310.0
541337,CHEMBL4110447,CHEMBL4114988,CHEMBL3887333,4.0,IC50,5.0
541349,CHEMBL4110447,CHEMBL4114988,CHEMBL3887334,57.0,IC50,120.0
541360,CHEMBL3883414,CHEMBL3883764,CHEMBL3875854,10.0,IC50,0.8
541363,CHEMBL3883414,CHEMBL3883764,CHEMBL3875855,10.0,IC50,1.0
541366,CHEMBL3883414,CHEMBL3883764,CHEMBL3875856,0.31,IC50,0.05
541376,CHEMBL400321,CHEMBL400298,CHEMBL888238,4.8,IC50,0.007
541380,CHEMBL3883431,CHEMBL3885392,CHEMBL3875689,1.621,IC50,1.215
541382,CHEMBL3883431,CHEMBL3885392,CHEMBL3875688,0.071,IC50,0.731
541385,CHEMBL399367,CHEMBL249489,CHEMBL888238,0.026,IC50,0.009
541387,CHEMBL399367,CHEMBL249489,CHEMBL888239,0.09,IC50,0.008
541389,CHEMBL80684,CHEMBL421519,CHEMBL769582,1.1,IC50,1.2
541396,CHEMBL3921935,CHEMBL3939877,CHEMBL3856822,0.47,IC50,0.44
541402,CHEMBL251103,CHEMBL249883,CHEMBL941013,155.0,IC50,800.0
541430,CHEMBL4111068,CHEMBL4115383,CHEMBL3887849,6.43,IC50,0.66
541446,CHEMBL3922050,CHEMBL3981836,CHEMBL3881216,0.81,IC50,0.41
541464,CHEMBL3922188,CHEMBL3950294,CHEMBL3887295,9200.0,IC50,2600.0
541483,CHEMBL3949032,CHEMBL3950294,CHEMBL3887295,6400.0,IC50,2600.0
541502,CHEMBL3963768,CHEMBL3950294,CHEMBL3887295,2500.0,IC50,2600.0
541521,CHEMBL3979776,CHEMBL3950294,CHEMBL3887295,7900.0,IC50,2600.0
541541,CHEMBL3922244,CHEMBL3943328,CHEMBL3887295,320.0,IC50,490.0
541560,CHEMBL3955098,CHEMBL3943328,CHEMBL3887295,800.0,IC50,490.0
541563,CHEMBL3922314,CHEMBL3923361,CHEMBL3888812,639.0,IC50,1134.0
541565,CHEMBL3922314,CHEMBL3923361,CHEMBL3888813,564.0,IC50,172.0
541569,CHEMBL3922327,CHEMBL2381958,CHEMBL3888461,193.0,IC50,198.0
541575,CHEMBL3960652,CHEMBL2381958,CHEMBL3888461,307.0,IC50,198.0
541580,CHEMBL93037,CHEMBL330103,CHEMBL815677,0.096,IC50,0.22
541583,CHEMBL93037,CHEMBL330103,CHEMBL707517,1.0,IC50,14.0
541587,CHEMBL3922442,CHEMBL3978377,CHEMBL3889240,251.2,IC50,391.7
541591,CHEMBL3922442,CHEMBL3978377,CHEMBL3889241,3162.3,IC50,8356.0
541592,CHEMBL468003,CHEMBL466765,CHEMBL989154,3.3,IC50,0.45
541614,CHEMBL3932556,CHEMBL3954258,CHEMBL3887345,32.0,IC50,12.0
541634,CHEMBL3932556,CHEMBL3954258,CHEMBL3887346,75.0,IC50,19.0
541644,CHEMBL3932615,CHEMBL3923749,CHEMBL3888310,136.93,IC50,26.8
541657,CHEMBL93756,CHEMBL92833,CHEMBL688290,0.036,IC50,0.021
541660,CHEMBL4096725,CHEMBL4069498,CHEMBL4018205,0.031,IC50,0.057
541665,CHEMBL4096725,CHEMBL4069498,CHEMBL4018206,0.015,IC50,0.008
541670,CHEMBL4097614,CHEMBL4069498,CHEMBL4018205,0.015,IC50,0.057
541675,CHEMBL4097614,CHEMBL4069498,CHEMBL4018206,0.005,IC50,0.008
541683,CHEMBL3911237,CHEMBL3931299,CHEMBL3706331,1.0,IC50,1.0
541690,CHEMBL3948683,CHEMBL3931299,CHEMBL3706331,4.0,IC50,1.0
541693,CHEMBL306787,CHEMBL303887,CHEMBL619874,40.0,IC50,40.0
541705,CHEMBL307661,CHEMBL70456,CHEMBL663474,0.0015,IC50,0.0014
541721,CHEMBL307661,CHEMBL70456,CHEMBL659628,5.6,IC50,6.0
541737,CHEMBL307661,CHEMBL70456,CHEMBL687330,0.39,IC50,0.65
541777,CHEMBL3910955,CHEMBL3965236,CHEMBL3888383,30.8,IC50,14.6
541833,CHEMBL3972724,CHEMBL3932205,CHEMBL3888991,0.799,IC50,1.09
541848,CHEMBL3972724,CHEMBL3932205,CHEMBL3888992,30000.0,IC50,30000.0
541863,CHEMBL3972724,CHEMBL3932205,CHEMBL3888993,23500.0,IC50,10900.0
541878,CHEMBL3972724,CHEMBL3932205,CHEMBL3888994,30000.0,IC50,19500.0
541910,CHEMBL3934011,CHEMBL3923885,CHEMBL3888296,1.25,IC50,1.1
541921,CHEMBL3935705,CHEMBL3959451,CHEMBL3878751,5.11,IC50,57.24
541925,CHEMBL3935705,CHEMBL3959451,CHEMBL3878752,7.56,IC50,133.0
541929,CHEMBL88550,CHEMBL89089,CHEMBL768965,0.01,IC50,0.005
541931,CHEMBL88550,CHEMBL89089,CHEMBL763485,100.0,IC50,0.57
541932,CHEMBL4082974,CHEMBL4077832,CHEMBL4011283,28.31,IC50,29.7
541949,CHEMBL4107257,CHEMBL4113911,CHEMBL3889082,7.0,IC50,32.0
541973,CHEMBL4107257,CHEMBL4113911,CHEMBL3889083,6.0,IC50,29.0
541988,CHEMBL4082982,CHEMBL4080365,CHEMBL4029615,30.0,IC50,302.0
541995,CHEMBL3935799,CHEMBL3125522,CHEMBL3888180,0.5,IC50,0.3
542018,CHEMBL4107266,CHEMBL4115420,CHEMBL3889189,5.3,IC50,3.0
542041,CHEMBL4108743,CHEMBL4115420,CHEMBL3889189,1.8,IC50,3.0
542087,CHEMBL3892392,CHEMBL3891858,CHEMBL3888383,28.3,IC50,28.0
542127,CHEMBL92071,CHEMBL282833,CHEMBL753044,5.8,IC50,2.7
542130,CHEMBL4097171,CHEMBL4104881,CHEMBL4034156,15.27,IC50,19.54
542135,CHEMBL4097171,CHEMBL4104881,CHEMBL4034157,0.32,IC50,0.39
542140,CHEMBL4097171,CHEMBL4104881,CHEMBL4034158,0.41,IC50,0.46
542145,CHEMBL4097171,CHEMBL4104881,CHEMBL4034159,0.32,IC50,0.35
542150,CHEMBL4097171,CHEMBL4104881,CHEMBL4034160,8.82,IC50,4.39
542155,CHEMBL4068286,CHEMBL4104881,CHEMBL4034156,9.21,IC50,19.54
542160,CHEMBL4068286,CHEMBL4104881,CHEMBL4034157,0.1,IC50,0.39
542165,CHEMBL4068286,CHEMBL4104881,CHEMBL4034158,0.25,IC50,0.46
542170,CHEMBL4068286,CHEMBL4104881,CHEMBL4034159,0.18,IC50,0.35
542175,CHEMBL4068286,CHEMBL4104881,CHEMBL4034160,4.36,IC50,4.39
542180,CHEMBL4079155,CHEMBL4104881,CHEMBL4034156,14.41,IC50,19.54
542185,CHEMBL4079155,CHEMBL4104881,CHEMBL4034157,0.21,IC50,0.39
542190,CHEMBL4079155,CHEMBL4104881,CHEMBL4034158,0.38,IC50,0.46
542195,CHEMBL4079155,CHEMBL4104881,CHEMBL4034159,0.34,IC50,0.35
542200,CHEMBL4079155,CHEMBL4104881,CHEMBL4034160,4.91,IC50,4.39
542205,CHEMBL4097173,CHEMBL4073110,CHEMBL4021199,0.4,IC50,0.5
542211,CHEMBL4097173,CHEMBL4073110,CHEMBL4021201,1.3,IC50,0.5
542215,CHEMBL4096410,CHEMBL4097354,CHEMBL4044302,100.0,IC50,100.0
542216,CHEMBL4127352,CHEMBL4128744,CHEMBL4121122,4917.0,IC50,397.0
542217,CHEMBL4128331,CHEMBL4128744,CHEMBL4121122,413.0,IC50,397.0
542218,CHEMBL4129396,CHEMBL4128744,CHEMBL4121122,1197.0,IC50,397.0
542225,CHEMBL3931057,CHEMBL3964719,CHEMBL3887324,28.0,IC50,40.0
542234,CHEMBL3931057,CHEMBL3964719,CHEMBL3887325,645.0,IC50,803.0
542243,CHEMBL3914144,CHEMBL3964719,CHEMBL3887324,30.0,IC50,40.0
542252,CHEMBL3914144,CHEMBL3964719,CHEMBL3887325,893.0,IC50,803.0
542261,CHEMBL3904128,CHEMBL3964719,CHEMBL3887324,41.0,IC50,40.0
542270,CHEMBL3904128,CHEMBL3964719,CHEMBL3887325,1140.0,IC50,803.0
542285,CHEMBL3931080,CHEMBL3905326,CHEMBL3889137,62.0,IC50,31.0
542293,CHEMBL101937,CHEMBL98742,CHEMBL646054,0.49,IC50,0.35
542298,CHEMBL403613,CHEMBL402110,CHEMBL933431,0.51,IC50,7.0
542303,CHEMBL403613,CHEMBL402110,CHEMBL933432,0.59,IC50,6.21
542310,CHEMBL4077638,CHEMBL4095552,CHEMBL4050581,0.31,IC50,0.5
542314,CHEMBL3898753,CHEMBL3970636,CHEMBL3864390,18.0,IC50,20.0
542318,CHEMBL3898753,CHEMBL3970636,CHEMBL3864389,0.1,IC50,0.34
542321,CHEMBL519941,CHEMBL523537,CHEMBL1013138,90.7,IC50,131.1
542327,CHEMBL4078079,CHEMBL4101430,CHEMBL4049097,8.0,IC50,4.0
542328,CHEMBL4078079,CHEMBL4101430,CHEMBL4049098,54.75,IC50,58.2
542333,CHEMBL3884086,CHEMBL3753955,CHEMBL3875854,10.0,IC50,10.0
542336,CHEMBL3884086,CHEMBL3753955,CHEMBL3875855,10.0,IC50,10.0
542339,CHEMBL3884086,CHEMBL3753955,CHEMBL3875856,1.8,IC50,5.5
542345,CHEMBL4097384,CHEMBL4079169,CHEMBL4036414,19.0,IC50,23.0
542347,CHEMBL4078115,CHEMBL4067190,CHEMBL4000041,64.0,IC50,26.77
542349,CHEMBL3884188,CHEMBL3884072,CHEMBL3875689,1.842,IC50,5.193
542351,CHEMBL3884188,CHEMBL3884072,CHEMBL3875688,0.42,IC50,2.122
542352,CHEMBL3884200,CHEMBL3884063,CHEMBL3875775,5000.0,IC50,5000.0
542354,CHEMBL4078237,CHEMBL4067315,CHEMBL4016540,1.6,IC50,1.1
542357,CHEMBL4078237,CHEMBL4067315,CHEMBL4016543,220.0,IC50,38.0
542361,CHEMBL3884272,CHEMBL3884317,CHEMBL3875249,0.13,IC50,0.512
542362,CHEMBL3884272,CHEMBL3884317,CHEMBL3875250,0.29,IC50,0.88
542364,CHEMBL3884272,CHEMBL3884317,CHEMBL3875252,0.0447,IC50,0.072
542365,CHEMBL3884272,CHEMBL3884317,CHEMBL3875248,0.87,IC50,5.31
542366,CHEMBL3884272,CHEMBL3884317,CHEMBL3875247,10.0,IC50,10.0
542367,CHEMBL3884272,CHEMBL3884317,CHEMBL3875246,1.05,IC50,4.98
542368,CHEMBL3884272,CHEMBL3884317,CHEMBL3875244,0.49,IC50,0.58
542369,CHEMBL3884272,CHEMBL3884317,CHEMBL3875243,0.76,IC50,1.53
542370,CHEMBL3884272,CHEMBL3884317,CHEMBL3875242,0.45,IC50,9.56
542371,CHEMBL3884272,CHEMBL3884317,CHEMBL3875245,10.0,IC50,10.0
542373,CHEMBL3883445,CHEMBL3884317,CHEMBL3875252,7.32,IC50,0.072
542376,CHEMBL3883653,CHEMBL3884317,CHEMBL3875252,0.01,IC50,0.072
542379,CHEMBL3925849,CHEMBL3897767,CHEMBL3888293,53.0,IC50,29.0
542385,CHEMBL252025,CHEMBL253863,CHEMBL944848,1.4,IC50,1.3
542402,CHEMBL3926025,CHEMBL3393444,CHEMBL3887345,10.0,IC50,7.0
542422,CHEMBL3926025,CHEMBL3393444,CHEMBL3887346,62.0,IC50,37.0
542427,CHEMBL274090,CHEMBL295945,CHEMBL678141,570.0,IC50,71.0
542429,CHEMBL274090,CHEMBL295945,CHEMBL701818,0.23,IC50,0.02
542454,CHEMBL3921207,CHEMBL3891038,CHEMBL3888435,4670.0,IC50,11500.0
542487,CHEMBL3974849,CHEMBL3891038,CHEMBL3888435,9310.0,IC50,11500.0
542503,CHEMBL3921296,CHEMBL3982154,CHEMBL3887324,2.0,IC50,2.0
542512,CHEMBL3921296,CHEMBL3982154,CHEMBL3887325,1649.0,IC50,369.0
542521,CHEMBL3921296,CHEMBL3982154,CHEMBL3887326,20000.0,IC50,32000.0
542523,CHEMBL4095557,CHEMBL4059519,CHEMBL4000924,0.093,IC50,0.034
542524,CHEMBL4087855,CHEMBL4059519,CHEMBL4000924,0.024,IC50,0.034
542525,CHEMBL4068176,CHEMBL4059519,CHEMBL4000924,0.036,IC50,0.034
542540,CHEMBL4095984,CHEMBL4095043,CHEMBL4006613,2.7,IC50,5.2
542549,CHEMBL4095984,CHEMBL4095043,CHEMBL4006614,9.9,IC50,0.45
542554,CHEMBL4095984,CHEMBL4095043,CHEMBL4006615,100.0,IC50,100.0
542583,CHEMBL3907079,CHEMBL3928049,CHEMBL3880113,1.0,IC50,100.0
542603,CHEMBL3907079,CHEMBL3928049,CHEMBL3880114,100.0,IC50,100.0
542619,CHEMBL3907079,CHEMBL3928049,CHEMBL3880116,100.0,IC50,100.0
542625,CHEMBL3922514,CHEMBL3917054,CHEMBL3887284,250.0,IC50,1080.0
542628,CHEMBL3907389,CHEMBL3917054,CHEMBL3887284,185.0,IC50,1080.0
542631,CHEMBL4078199,CHEMBL4102474,CHEMBL4008315,2823.0,IC50,5472.0
542634,CHEMBL3926780,CHEMBL3970516,CHEMBL3878751,7.86,IC50,25.78
542638,CHEMBL3926780,CHEMBL3970516,CHEMBL3878752,14.15,IC50,197.45
542680,CHEMBL3932156,CHEMBL3916378,CHEMBL3888383,32.8,IC50,11.7
542718,CHEMBL298300,CHEMBL46550,CHEMBL680260,53.0,IC50,410.0
542721,CHEMBL3978740,CHEMBL3971939,CHEMBL3882126,16.2,IC50,9.3
542738,CHEMBL3901586,CHEMBL3908722,CHEMBL3887430,1000.0,IC50,1000.0
542744,CHEMBL52806,CHEMBL53346,CHEMBL771974,0.6,IC50,1.0
542745,CHEMBL52806,CHEMBL53346,CHEMBL771974,0.6,IC50,7.4
542746,CHEMBL52806,CHEMBL53346,CHEMBL771974,0.6,IC50,0.6
542747,CHEMBL52806,CHEMBL53346,CHEMBL783718,2.9,IC50,2.9
542748,CHEMBL52806,CHEMBL53346,CHEMBL783718,2.9,IC50,13.4
542749,CHEMBL52806,CHEMBL53346,CHEMBL783718,2.9,IC50,1.8
542754,CHEMBL3926931,CHEMBL3941208,CHEMBL3887748,520.0,IC50,13.0
542759,CHEMBL3932452,CHEMBL3981364,CHEMBL3888829,166.38,IC50,5.76
542774,CHEMBL3969470,CHEMBL3958796,CHEMBL3880114,1.0,IC50,1.0
542792,CHEMBL3969470,CHEMBL3958796,CHEMBL3880113,10.0,IC50,100.0
542808,CHEMBL3969470,CHEMBL3958796,CHEMBL3880115,10.0,IC50,10.0
542832,CHEMBL43049,CHEMBL288682,CHEMBL756445,4.9E-7,IC50,4.5E-7
542833,CHEMBL284798,CHEMBL30699,CHEMBL759159,100.0,IC50,100.0
542834,CHEMBL3890112,CHEMBL3971347,CHEMBL3869551,225.0,IC50,210.0
542835,CHEMBL3890112,CHEMBL3971347,CHEMBL3869550,127.0,IC50,145.0
542843,CHEMBL3890122,CHEMBL3901799,CHEMBL3887812,1800.0,IC50,1100.0
542856,CHEMBL3890122,CHEMBL3901799,CHEMBL3887813,10000.0,IC50,10000.0
542862,CHEMBL4066163,CHEMBL4074778,CHEMBL3997183,2.2,IC50,1.5
542864,CHEMBL3890398,CHEMBL3979720,CHEMBL3887736,4.2,IC50,5.1
542866,CHEMBL3940658,CHEMBL3979720,CHEMBL3887736,77.8,IC50,5.1
542868,CHEMBL3967154,CHEMBL3979720,CHEMBL3887736,6.7,IC50,5.1
542870,CHEMBL3903648,CHEMBL3979720,CHEMBL3887736,33.3,IC50,5.1
542872,CHEMBL3912074,CHEMBL3979720,CHEMBL3887736,9.1,IC50,5.1
542877,CHEMBL3729153,CHEMBL3728642,CHEMBL3734166,10000.0,IC50,10000.0
542888,CHEMBL3981722,CHEMBL3911752,CHEMBL3887623,6360.0,IC50,6690.0
542904,CHEMBL3946576,CHEMBL3911752,CHEMBL3887623,1250.0,IC50,6690.0
542920,CHEMBL3948401,CHEMBL3911752,CHEMBL3887623,4010.0,IC50,6690.0
542968,CHEMBL3891117,CHEMBL3931147,CHEMBL3888383,98.7,IC50,50.3
543005,CHEMBL3891170,CHEMBL3928841,CHEMBL3887078,568.0,IC50,53.0
543020,CHEMBL3981906,CHEMBL3979467,CHEMBL3880114,100.0,IC50,100.0
543038,CHEMBL3981906,CHEMBL3979467,CHEMBL3880113,100.0,IC50,100.0
543053,CHEMBL3981906,CHEMBL3979467,CHEMBL3880116,10.0,IC50,10.0
543063,CHEMBL3981926,CHEMBL3901888,CHEMBL3871561,0.7,IC50,2.7
543070,CHEMBL3890813,CHEMBL3901888,CHEMBL3871561,0.66,IC50,2.7
543077,CHEMBL3972038,CHEMBL3901888,CHEMBL3871561,1.16,IC50,2.7
543082,CHEMBL3896812,CHEMBL3962596,CHEMBL3887899,0.242,IC50,3.29
543089,CHEMBL42388,CHEMBL43666,CHEMBL650419,0.03,IC50,0.3
543092,CHEMBL42388,CHEMBL43666,CHEMBL652233,30.0,IC50,300.0
543102,CHEMBL3986817,CHEMBL3959155,CHEMBL3888180,0.4,IC50,1.6
543113,CHEMBL3920713,CHEMBL3959155,CHEMBL3888180,1.4,IC50,1.6
543124,CHEMBL3951924,CHEMBL3959155,CHEMBL3888180,1.6,IC50,1.6
543131,CHEMBL3786529,CHEMBL3786853,CHEMBL3790105,1.28,IC50,1.62
543134,CHEMBL3786529,CHEMBL3786853,CHEMBL3790106,0.83,IC50,1.29
543137,CHEMBL3786529,CHEMBL3786853,CHEMBL3790107,3.33,IC50,4.91
543141,CHEMBL3786606,CHEMBL3786079,CHEMBL3790105,1.12,IC50,1.66
543144,CHEMBL3786606,CHEMBL3786079,CHEMBL3790106,0.61,IC50,1.14
543147,CHEMBL3786606,CHEMBL3786079,CHEMBL3790107,2.45,IC50,2.67
543154,CHEMBL3907552,CHEMBL3960311,CHEMBL3887111,39.8,IC50,9.54
543162,CHEMBL416446,CHEMBL44167,CHEMBL665032,1.51,IC50,1.02
543164,CHEMBL416446,CHEMBL44167,CHEMBL665033,0.11,IC50,0.97
543166,CHEMBL416446,CHEMBL44167,CHEMBL706070,0.31,IC50,0.42
543173,CHEMBL3913175,CHEMBL3939467,CHEMBL3888328,1671.0,IC50,171.0
543183,CHEMBL3941165,CHEMBL3939467,CHEMBL3888328,331.0,IC50,171.0
543187,CHEMBL3964347,CHEMBL51085,CHEMBL3861564,10.9,IC50,2.43
543188,CHEMBL3940631,CHEMBL51085,CHEMBL3861564,0.935,IC50,2.43
543190,CHEMBL3908361,CHEMBL3945335,CHEMBL3863536,5.1,IC50,7.6
543197,CHEMBL3908361,CHEMBL3945335,CHEMBL3863538,4.5,IC50,5.8
543204,CHEMBL66371,CHEMBL67768,CHEMBL750997,35.0,IC50,57.0
543224,CHEMBL3969513,CHEMBL3936252,CHEMBL3887223,45.0,IC50,117.0
543253,CHEMBL3969513,CHEMBL3936252,CHEMBL3887224,10000.0,IC50,10000.0
543264,CHEMBL413270,CHEMBL291695,CHEMBL715373,10000.0,IC50,1273.0
543267,CHEMBL413270,CHEMBL291695,CHEMBL709519,175.0,IC50,39.0
543270,CHEMBL413270,CHEMBL291695,CHEMBL712563,81.0,IC50,46.0
543279,CHEMBL3975470,CHEMBL3949564,CHEMBL3887812,1000.0,IC50,460.0
543292,CHEMBL3975470,CHEMBL3949564,CHEMBL3887813,1000.0,IC50,160.0
543301,CHEMBL3969732,CHEMBL3983847,CHEMBL3887985,9.0,IC50,25.0
543304,CHEMBL3892361,CHEMBL3040491,CHEMBL3888932,43.0,IC50,19.0
543306,CHEMBL3892361,CHEMBL3040491,CHEMBL3888933,40870.0,IC50,54800.0
543320,CHEMBL3969816,CHEMBL3938252,CHEMBL3887754,94.0,IC50,15.0
543327,CHEMBL3969816,CHEMBL3938252,CHEMBL3887755,530.0,IC50,62.0
543372,CHEMBL3907883,CHEMBL3953397,CHEMBL3888383,116.0,IC50,38.1
543408,CHEMBL70993,CHEMBL70577,CHEMBL763559,0.012,IC50,0.2
543416,CHEMBL3891256,CHEMBL3929184,CHEMBL3888495,2000.0,IC50,2000.0
543423,CHEMBL3925356,CHEMBL3929184,CHEMBL3888495,2000.0,IC50,2000.0
543430,CHEMBL3936636,CHEMBL3929184,CHEMBL3888495,2000.0,IC50,2000.0
543446,CHEMBL3923680,CHEMBL3981113,CHEMBL3888444,76.0,IC50,126.0
543468,CHEMBL3897980,CHEMBL3892581,CHEMBL3889137,144.0,IC50,51.0
543475,CHEMBL3913331,CHEMBL3907882,CHEMBL3888061,25.0,IC50,50.0
543477,CHEMBL3913331,CHEMBL3907882,CHEMBL3888062,75.0,IC50,100.0
543482,CHEMBL4073497,CHEMBL4100334,CHEMBL4050695,10.0,IC50,10.0
543487,CHEMBL3923967,CHEMBL3962276,CHEMBL3888969,3000000000.0,IC50,400000000.0
543496,CHEMBL4073514,CHEMBL4064119,CHEMBL4006613,10.0,IC50,2.1
543505,CHEMBL4073514,CHEMBL4064119,CHEMBL4006614,7.0,IC50,6.5
543510,CHEMBL4073514,CHEMBL4064119,CHEMBL4006615,100.0,IC50,100.0
543518,CHEMBL3902097,CHEMBL3898401,CHEMBL3887079,61.0,IC50,8.0
543538,CHEMBL3891607,CHEMBL3916108,CHEMBL3889097,2.0,IC50,2.0
543547,CHEMBL3902148,CHEMBL3979678,CHEMBL3888799,0.012,IC50,0.779
543565,CHEMBL3902148,CHEMBL3979678,CHEMBL3888800,0.012,IC50,0.826
543578,CHEMBL3902148,CHEMBL3979678,CHEMBL4478464,0.1,IC50,0.3
543585,CHEMBL3902148,CHEMBL3979678,CHEMBL4478465,0.1,IC50,0.2
543592,CHEMBL3902148,CHEMBL3979678,CHEMBL4478466,26.0,IC50,31.0
543599,CHEMBL4073802,CHEMBL4093734,CHEMBL3994081,36.3,IC50,32.7
543602,CHEMBL4073802,CHEMBL4093734,CHEMBL3994083,51.4,IC50,101.2
543605,CHEMBL4073802,CHEMBL4093734,CHEMBL3994084,30.2,IC50,29.5
543608,CHEMBL4073802,CHEMBL4093734,CHEMBL3994085,28.9,IC50,25.3
543614,CHEMBL44538,CHEMBL43999,CHEMBL876699,9.7,IC50,5.5
543615,CHEMBL3913050,CHEMBL3910052,CHEMBL3887083,1.0,IC50,1.0
543623,CHEMBL3913066,CHEMBL3971065,CHEMBL3887079,483.0,IC50,39.0
543624,CHEMBL3913066,CHEMBL3971065,CHEMBL3887079,483.0,IC50,3.0
543642,CHEMBL3913066,CHEMBL3971065,CHEMBL3887079,45.0,IC50,39.0
543643,CHEMBL3913066,CHEMBL3971065,CHEMBL3887079,45.0,IC50,3.0
543664,CHEMBL3896931,CHEMBL3936199,CHEMBL3887623,3270.0,IC50,7810.0
543745,CHEMBL4080420,CHEMBL4082750,CHEMBL4029972,1.3,IC50,33.5
543747,CHEMBL4080420,CHEMBL4082750,CHEMBL4029973,22.0,IC50,779.0
543755,CHEMBL592639,CHEMBL592390,CHEMBL1074153,9.0,IC50,12.0
543756,CHEMBL597483,CHEMBL592390,CHEMBL1074153,15.0,IC50,12.0
543758,CHEMBL1081538,CHEMBL1081537,CHEMBL1113138,1720.0,IC50,246.0
543761,CHEMBL3914314,CHEMBL3923911,CHEMBL3888874,4.8,IC50,18.3
